date;rank_step4;event_start_utc;event_duration_h;pre_peak_offset_h;offered_compensation_pct;final_participation_rate_pct;total_jasm_load_in_event_mwh;total_dispatched_energy_mwh;avg_dispatched_power_mw;avg_srl_price_in_event_chf_kwh;avoided_srl_costs_chf;compensation_chf_per_hh_simulated;total_compensation_ch_estimate;net_benefit_chf_total_ch_estimate
2024-12-30;1;2024-12-30 14:45:00;8.0;2.0;0.0;27.1505376344086;805.16662060175;218.6070663461741;27.32588329327176;0.268581898414878;55924.956172128615;0.0;0.0;55924.956172128615
2024-12-30;1;2024-12-30 15:45:00;8.0;1.0;0.0;27.1505376344086;914.680450486875;248.34065994401712;31.04258249300214;0.2143421929519404;55709.003552385264;0.0;0.0;55709.003552385264
2024-12-30;1;2024-12-30 14:45:00;8.0;2.0;1.0;27.419354838709676;805.16662060175;220.77149274564113;27.59643659320514;0.268581898414878;56478.66860947643;0.0232;15267.096774193547;41211.57183528288
2024-12-30;1;2024-12-30 15:45:00;8.0;1.0;1.0;27.419354838709676;914.680450486875;250.79947835930443;31.349934794913057;0.2143421929519404;56260.57784498314;0.0232;15267.096774193547;40993.4810707896
2024-12-30;1;2024-12-30 14:45:00;8.0;2.0;2.0;27.956989247311824;805.16662060175;225.10034554457525;28.137543193071902;0.268581898414878;57586.093484172045;0.0464;31132.903225806444;26453.1902583656
2024-12-30;1;2024-12-30 15:45:00;8.0;1.0;2.0;27.956989247311824;914.680450486875;255.717115189879;31.96463939873487;0.2143421929519404;57363.72643017888;0.0464;31132.903225806444;26230.82320437244
2024-12-30;1;2024-12-30 14:45:00;8.0;2.0;3.0;27.956989247311824;805.16662060175;225.10034554457525;28.137543193071902;0.268581898414878;57586.093484172045;0.0696;46699.35483870967;10886.738645462376
2024-12-30;1;2024-12-30 15:45:00;8.0;1.0;3.0;27.956989247311824;914.680450486875;255.717115189879;31.96463939873487;0.2143421929519404;57363.72643017888;0.0696;46699.35483870967;10664.371591469217
2024-12-30;1;2024-12-30 14:45:00;8.0;2.0;4.0;28.225806451612907;805.16662060175;227.26477194404237;28.408096493005296;0.268581898414878;58139.80592151986;0.0928;62864.51612903226;-4724.7102075123985
2024-12-30;1;2024-12-30 15:45:00;8.0;1.0;4.0;28.225806451612907;914.680450486875;258.1759336051664;32.2719917006458;0.2143421929519404;57915.300722776774;0.0928;62864.51612903226;-4949.215406255484
2024-12-30;1;2024-12-30 14:45:00;8.0;2.0;5.0;33.064516129032256;805.16662060175;266.22444713444963;33.278055891806204;0.268581898414878;68106.62979378039;0.1159999999999999;92051.6129032258;-23944.983109445413
2024-12-30;1;2024-12-30 15:45:00;8.0;1.0;5.0;33.064516129032256;914.680450486875;302.4346650803377;37.804333135042214;0.2143421929519404;67843.63798953849;0.1159999999999999;92051.6129032258;-24207.97491368731
2024-12-30;1;2024-12-30 14:45:00;8.0;2.0;6.0;33.33333333333333;805.16662060175;268.38887353391664;33.54860919173958;0.268581898414878;68660.3422311282;0.1392;111360.0;-42699.65776887178
2024-12-30;1;2024-12-30 15:45:00;8.0;1.0;6.0;33.33333333333333;914.680450486875;304.893483495625;38.11168543695312;0.2143421929519404;68395.21228213637;0.1392;111360.0;-42964.78771786361
